@relation mnist
@attribute filename string
@attribute class {0,1,2,3,4,5,6,7,8,9}
@data
1971_c6.gif.png,6
1972_c0.gif.png,0
1973_c8.gif.png,8
1974_c6.gif.png,6
1975_c7.gif.png,7
1976_c3.gif.png,3
1977_c6.gif.png,6
1978_c4.gif.png,4
1979_c9.gif.png,9
197_c6.gif.png,6
1980_c4.gif.png,4
1981_c6.gif.png,6
1982_c6.gif.png,6
1983_c3.gif.png,3
1984_c2.gif.png,2
1985_c4.gif.png,4
1986_c1.gif.png,1
1987_c0.gif.png,0
1988_c1.gif.png,1
1989_c4.gif.png,4
198_c4.gif.png,4
1990_c6.gif.png,6
1991_c2.gif.png,2
1992_c9.gif.png,9
1993_c1.gif.png,1
1994_c1.gif.png,1
1995_c0.gif.png,0
1996_c6.gif.png,6
1997_c3.gif.png,3
1998_c9.gif.png,9
1999_c5.gif.png,5
199_c2.gif.png,2
19_c4.gif.png,4
1_c2.gif.png,2
2000_c6.gif.png,6
2001_c5.gif.png,5
2002_c6.gif.png,6
2003_c5.gif.png,5
2004_c8.gif.png,8
2005_c4.gif.png,4
2006_c6.gif.png,6
2007_c4.gif.png,4
2008_c3.gif.png,3
2009_c9.gif.png,9
200_c3.gif.png,3
2010_c1.gif.png,1
2011_c3.gif.png,3
2012_c4.gif.png,4
2013_c1.gif.png,1
2014_c9.gif.png,9
2015_c1.gif.png,1
2016_c7.gif.png,7
2017_c1.gif.png,1
2018_c1.gif.png,1
2019_c9.gif.png,9
201_c6.gif.png,6
2020_c3.gif.png,3
2021_c5.gif.png,5
2022_c4.gif.png,4
2023_c0.gif.png,0
2024_c7.gif.png,7
2025_c3.gif.png,3
2026_c6.gif.png,6
2027_c1.gif.png,1
2028_c7.gif.png,7
2029_c5.gif.png,5
202_c1.gif.png,1
2030_c5.gif.png,5
2031_c3.gif.png,3
2032_c3.gif.png,3
2033_c0.gif.png,0
2034_c1.gif.png,1
2035_c5.gif.png,5
2036_c7.gif.png,7
2037_c5.gif.png,5
2038_c8.gif.png,8
2039_c6.gif.png,6
203_c1.gif.png,1
2040_c5.gif.png,5
2041_c1.gif.png,1
2042_c0.gif.png,0
2043_c4.gif.png,4
2044_c2.gif.png,2
2045_c3.gif.png,3
2046_c4.gif.png,4
2047_c6.gif.png,6
2048_c7.gif.png,7
2049_c9.gif.png,9
204_c1.gif.png,1
2050_c8.gif.png,8
2051_c1.gif.png,1
2052_c8.gif.png,8
2053_c4.gif.png,4
2054_c9.gif.png,9
2055_c2.gif.png,2
2056_c8.gif.png,8
2057_c6.gif.png,6
2058_c2.gif.png,2
2059_c7.gif.png,7
205_c3.gif.png,3
2060_c0.gif.png,0
2061_c0.gif.png,0
2062_c6.gif.png,6
2063_c7.gif.png,7
2064_c5.gif.png,5
2065_c8.gif.png,8
2066_c6.gif.png,6
2067_c0.gif.png,0
2068_c9.gif.png,9
2069_c3.gif.png,3
206_c9.gif.png,9
2070_c7.gif.png,7
2071_c1.gif.png,1
2072_c3.gif.png,3
2073_c5.gif.png,5
2074_c4.gif.png,4
2075_c3.gif.png,3
2076_c3.gif.png,3
2077_c5.gif.png,5
2078_c5.gif.png,5
2079_c6.gif.png,6
207_c5.gif.png,5
2080_c3.gif.png,3
2081_c0.gif.png,0
2082_c2.gif.png,2
2083_c3.gif.png,3
2084_c4.gif.png,4
2085_c2.gif.png,2
2086_c3.gif.png,3
2087_c0.gif.png,0
2088_c9.gif.png,9
2089_c9.gif.png,9
208_c2.gif.png,2
2090_c4.gif.png,4
2091_c7.gif.png,7
2092_c2.gif.png,2
2093_c8.gif.png,8
2094_c4.gif.png,4
2095_c7.gif.png,7
2096_c0.gif.png,0
2097_c6.gif.png,6
2098_c2.gif.png,2
2099_c8.gif.png,8
209_c9.gif.png,9
20_c9.gif.png,9
2100_c5.gif.png,5
2101_c2.gif.png,2
2102_c8.gif.png,8
2103_c5.gif.png,5
2104_c7.gif.png,7
2105_c3.gif.png,3
2106_c0.gif.png,0
2107_c8.gif.png,8
2108_c2.gif.png,2
2109_c3.gif.png,3
210_c4.gif.png,4
2110_c2.gif.png,2
2111_c8.gif.png,8
2112_c2.gif.png,2
2113_c5.gif.png,5
2114_c5.gif.png,5
2115_c7.gif.png,7
2116_c6.gif.png,6
2117_c4.gif.png,4
2118_c6.gif.png,6
2119_c8.gif.png,8
211_c5.gif.png,5
2120_c4.gif.png,4
2121_c8.gif.png,8
2122_c2.gif.png,2
2123_c7.gif.png,7
2124_c4.gif.png,4
2125_c5.gif.png,5
2126_c2.gif.png,2
2127_c0.gif.png,0
2128_c3.gif.png,3
2129_c9.gif.png,9
212_c9.gif.png,9
2130_c4.gif.png,4
2131_c6.gif.png,6
2132_c7.gif.png,7
2133_c2.gif.png,2
2134_c5.gif.png,5
2135_c6.gif.png,6
2136_c1.gif.png,1
2137_c1.gif.png,1
2138_c2.gif.png,2
2139_c3.gif.png,3
213_c3.gif.png,3
2140_c6.gif.png,6
2141_c7.gif.png,7
2142_c8.gif.png,8
2143_c7.gif.png,7
2144_c6.gif.png,6
2145_c4.gif.png,4
2146_c8.gif.png,8
2147_c9.gif.png,9
2148_c4.gif.png,4
2149_c8.gif.png,8
214_c9.gif.png,9
2150_c6.gif.png,6
2151_c3.gif.png,3
2152_c8.gif.png,8
2153_c3.gif.png,3
2154_c1.gif.png,1
2155_c0.gif.png,0
2156_c6.gif.png,6
2157_c2.gif.png,2
2158_c2.gif.png,2
2159_c5.gif.png,5
215_c0.gif.png,0
2160_c6.gif.png,6
2161_c9.gif.png,9
2162_c5.gif.png,5
2163_c8.gif.png,8
2164_c1.gif.png,1
2165_c4.gif.png,4
2166_c1.gif.png,1
2167_c7.gif.png,7
2168_c8.gif.png,8
2169_c4.gif.png,4
216_c3.gif.png,3
2170_c6.gif.png,6
2171_c1.gif.png,1
2172_c8.gif.png,8
2173_c4.gif.png,4
2174_c3.gif.png,3
2175_c1.gif.png,1
2176_c2.gif.png,2
2177_c8.gif.png,8
2178_c0.gif.png,0
2179_c8.gif.png,8
217_c6.gif.png,6
2180_c5.gif.png,5
2181_c9.gif.png,9
2182_c1.gif.png,1
2183_c4.gif.png,4
2184_c2.gif.png,2
2185_c0.gif.png,0
2186_c2.gif.png,2
2187_c7.gif.png,7
2188_c0.gif.png,0
2189_c9.gif.png,9
218_c5.gif.png,5
2190_c0.gif.png,0
2191_c2.gif.png,2
2192_c5.gif.png,5
2193_c7.gif.png,7
2194_c6.gif.png,6
2195_c7.gif.png,7
2196_c9.gif.png,9
2197_c4.gif.png,4
2198_c2.gif.png,2
2199_c6.gif.png,6
219_c5.gif.png,5
21_c6.gif.png,6
2200_c2.gif.png,2
2201_c4.gif.png,4
2202_c4.gif.png,4
2203_c8.gif.png,8
2204_c0.gif.png,0
2205_c4.gif.png,4
2206_c4.gif.png,4
2207_c5.gif.png,5
2208_c8.gif.png,8
2209_c0.gif.png,0
220_c7.gif.png,7
2210_c6.gif.png,6
2211_c8.gif.png,8
2212_c9.gif.png,9
2213_c8.gif.png,8
2214_c5.gif.png,5
2215_c6.gif.png,6
2216_c9.gif.png,9
2217_c0.gif.png,0
2218_c4.gif.png,4
2219_c8.gif.png,8
221_c2.gif.png,2
2220_c7.gif.png,7
2221_c1.gif.png,1
2222_c3.gif.png,3
2223_c4.gif.png,4
2224_c5.gif.png,5
2225_c8.gif.png,8
2226_c0.gif.png,0
2227_c9.gif.png,9
2228_c1.gif.png,1
2229_c3.gif.png,3
222_c2.gif.png,2
2230_c3.gif.png,3
2231_c6.gif.png,6
2232_c9.gif.png,9
2233_c8.gif.png,8
2234_c7.gif.png,7
2235_c1.gif.png,1
2236_c0.gif.png,0
2237_c5.gif.png,5
2238_c7.gif.png,7
2239_c1.gif.png,1
223_c7.gif.png,7
2240_c7.gif.png,7
2241_c5.gif.png,5
2242_c2.gif.png,2
2243_c7.gif.png,7
2244_c9.gif.png,9
2245_c1.gif.png,1
2246_c8.gif.png,8
2247_c5.gif.png,5
2248_c2.gif.png,2
2249_c4.gif.png,4
224_c1.gif.png,1
2250_c9.gif.png,9
2251_c4.gif.png,4
2252_c7.gif.png,7
2253_c2.gif.png,2
2254_c2.gif.png,2
2255_c3.gif.png,3
2256_c4.gif.png,4
2257_c9.gif.png,9
2258_c1.gif.png,1
2259_c9.gif.png,9
225_c2.gif.png,2
2260_c2.gif.png,2
2261_c1.gif.png,1
2262_c7.gif.png,7
2263_c9.gif.png,9
2264_c4.gif.png,4
2265_c4.gif.png,4
2266_c1.gif.png,1
2267_c6.gif.png,6
2268_c7.gif.png,7
2269_c2.gif.png,2
226_c8.gif.png,8
2270_c7.gif.png,7
2271_c8.gif.png,8
2272_c8.gif.png,8
2273_c1.gif.png,1
2274_c9.gif.png,9
2275_c7.gif.png,7
2276_c1.gif.png,1
2277_c1.gif.png,1
2278_c7.gif.png,7
2279_c5.gif.png,5
227_c4.gif.png,4
2280_c3.gif.png,3
2281_c3.gif.png,3
2282_c5.gif.png,5
2283_c1.gif.png,1
2284_c3.gif.png,3
2285_c7.gif.png,7
2286_c6.gif.png,6
2287_c1.gif.png,1
2288_c3.gif.png,3
2289_c8.gif.png,8
228_c1.gif.png,1
2290_c7.gif.png,7
2291_c5.gif.png,5
2292_c9.gif.png,9
2293_c9.gif.png,9
2294_c0.gif.png,0
2295_c0.gif.png,0
2296_c2.gif.png,2
2297_c8.gif.png,8
2298_c8.gif.png,8
2299_c2.gif.png,2
229_c7.gif.png,7
22_c6.gif.png,6
2300_c3.gif.png,3
2301_c7.gif.png,7
2302_c1.gif.png,1
2303_c3.gif.png,3
2304_c0.gif.png,0
2305_c3.gif.png,3
2306_c4.gif.png,4
2307_c4.gif.png,4
2308_c3.gif.png,3
2309_c8.gif.png,8
230_c3.gif.png,3
2310_c9.gif.png,9
2311_c2.gif.png,2
2312_c3.gif.png,3
2313_c9.gif.png,9
2314_c7.gif.png,7
2315_c1.gif.png,1
2316_c1.gif.png,1
2317_c7.gif.png,7
2318_c0.gif.png,0
2319_c4.gif.png,4
231_c3.gif.png,3
2320_c9.gif.png,9
2321_c6.gif.png,6
2322_c5.gif.png,5
2323_c9.gif.png,9
2324_c1.gif.png,1
2325_c7.gif.png,7
2326_c0.gif.png,0
2327_c2.gif.png,2
2328_c0.gif.png,0
2329_c0.gif.png,0
232_c8.gif.png,8
2330_c4.gif.png,4
2331_c6.gif.png,6
2332_c7.gif.png,7
2333_c0.gif.png,0
2334_c7.gif.png,7
2335_c1.gif.png,1
2336_c4.gif.png,4
2337_c6.gif.png,6
2338_c4.gif.png,4
2339_c5.gif.png,5
233_c8.gif.png,8
2340_c4.gif.png,4
2341_c9.gif.png,9
2342_c9.gif.png,9
2343_c1.gif.png,1
2344_c7.gif.png,7
2345_c9.gif.png,9
2346_c5.gif.png,5
2347_c3.gif.png,3
2348_c3.gif.png,3
2349_c8.gif.png,8
234_c7.gif.png,7
2350_c2.gif.png,2
2351_c3.gif.png,3
2352_c6.gif.png,6
2353_c2.gif.png,2
2354_c2.gif.png,2
2355_c1.gif.png,1
2356_c1.gif.png,1
2357_c1.gif.png,1
2358_c1.gif.png,1
2359_c1.gif.png,1
235_c9.gif.png,9
2360_c6.gif.png,6
2361_c9.gif.png,9
2362_c8.gif.png,8
2363_c4.gif.png,4
2364_c3.gif.png,3
2365_c7.gif.png,7
2366_c1.gif.png,1
2367_c6.gif.png,6
2368_c4.gif.png,4
2369_c5.gif.png,5
236_c2.gif.png,2
2370_c0.gif.png,0
2371_c4.gif.png,4
2372_c7.gif.png,7
2373_c4.gif.png,4
2374_c2.gif.png,2
2375_c4.gif.png,4
2376_c0.gif.png,0
2377_c7.gif.png,7
2378_c0.gif.png,0
2379_c1.gif.png,1
237_c2.gif.png,2
2380_c9.gif.png,9
2381_c8.gif.png,8
2382_c8.gif.png,8
2383_c6.gif.png,6
2384_c0.gif.png,0
2385_c0.gif.png,0
2386_c4.gif.png,4
2387_c9.gif.png,9
2388_c6.gif.png,6
2389_c8.gif.png,8
238_c4.gif.png,4
2390_c2.gif.png,2
2391_c2.gif.png,2
2392_c3.gif.png,3
2393_c8.gif.png,8
2394_c4.gif.png,4
2395_c8.gif.png,8
2396_c2.gif.png,2
2397_c2.gif.png,2
2398_c1.gif.png,1
2399_c7.gif.png,7
239_c1.gif.png,1
23_c5.gif.png,5
2400_c5.gif.png,5
2401_c4.gif.png,4
2402_c4.gif.png,4
2403_c0.gif.png,0
2404_c4.gif.png,4
2405_c3.gif.png,3
2406_c9.gif.png,9
2407_c7.gif.png,7
2408_c3.gif.png,3
2409_c1.gif.png,1
240_c5.gif.png,5
2410_c0.gif.png,0
2411_c1.gif.png,1
2412_c2.gif.png,2
2413_c5.gif.png,5
2414_c9.gif.png,9
2415_c2.gif.png,2
2416_c1.gif.png,1
2417_c0.gif.png,0
2418_c1.gif.png,1
2419_c8.gif.png,8
241_c9.gif.png,9
2420_c9.gif.png,9
2421_c1.gif.png,1
2422_c6.gif.png,6
2423_c8.gif.png,8
2424_c3.gif.png,3
2425_c8.gif.png,8
2426_c9.gif.png,9
2427_c3.gif.png,3
2428_c6.gif.png,6
2429_c2.gif.png,2
242_c8.gif.png,8
2430_c8.gif.png,8
2431_c3.gif.png,3
2432_c2.gif.png,2
2433_c2.gif.png,2
2434_c1.gif.png,1
2435_c0.gif.png,0
2436_c4.gif.png,4
2437_c2.gif.png,2
2438_c9.gif.png,9
2439_c2.gif.png,2
243_c7.gif.png,7
2440_c4.gif.png,4
2441_c3.gif.png,3
2442_c7.gif.png,7
2443_c9.gif.png,9
2444_c1.gif.png,1
2445_c5.gif.png,5
2446_c2.gif.png,2
2447_c4.gif.png,4
2448_c9.gif.png,9
2449_c0.gif.png,0
244_c2.gif.png,2
2450_c3.gif.png,3
2451_c8.gif.png,8
2452_c5.gif.png,5
2453_c3.gif.png,3
2454_c6.gif.png,6
2455_c0.gif.png,0
2456_c9.gif.png,9
2457_c4.gif.png,4
2458_c6.gif.png,6
2459_c2.gif.png,2
245_c3.gif.png,3
2460_c5.gif.png,5
2461_c0.gif.png,0
2462_c2.gif.png,2
2463_c7.gif.png,7
2464_c4.gif.png,4
2465_c6.gif.png,6
2466_c6.gif.png,6
2467_c8.gif.png,8
2468_c6.gif.png,6
2469_c6.gif.png,6
246_c0.gif.png,0
2470_c8.gif.png,8
2471_c6.gif.png,6
2472_c9.gif.png,9
2473_c1.gif.png,1
2474_c7.gif.png,7
2475_c2.gif.png,2
2476_c5.gif.png,5
2477_c9.gif.png,9
2478_c9.gif.png,9
2479_c0.gif.png,0
247_c4.gif.png,4
2480_c7.gif.png,7
2481_c2.gif.png,2
2482_c7.gif.png,7
2483_c6.gif.png,6
2484_c7.gif.png,7
2485_c0.gif.png,0
2486_c6.gif.png,6
2487_c5.gif.png,5
2488_c2.gif.png,2
2489_c4.gif.png,4
248_c4.gif.png,4
2490_c7.gif.png,7
2491_c2.gif.png,2
2492_c0.gif.png,0
2493_c9.gif.png,9
2494_c9.gif.png,9
2495_c2.gif.png,2
2496_c2.gif.png,2
2497_c9.gif.png,9
2498_c4.gif.png,4
2499_c4.gif.png,4
249_c2.gif.png,2
24_c4.gif.png,4
2500_c2.gif.png,2
2501_c3.gif.png,3
2502_c3.gif.png,3
2503_c2.gif.png,2
2504_c1.gif.png,1
2505_c7.gif.png,7
2506_c0.gif.png,0
2507_c7.gif.png,7
2508_c6.gif.png,6
2509_c4.gif.png,4
250_c4.gif.png,4
2510_c1.gif.png,1
2511_c3.gif.png,3
2512_c8.gif.png,8
2513_c7.gif.png,7
2514_c4.gif.png,4
2515_c5.gif.png,5
2516_c9.gif.png,9
2517_c2.gif.png,2
2518_c5.gif.png,5
2519_c1.gif.png,1
251_c1.gif.png,1
2520_c8.gif.png,8
2521_c7.gif.png,7
2522_c3.gif.png,3
2523_c7.gif.png,7
2524_c1.gif.png,1
2525_c5.gif.png,5
2526_c5.gif.png,5
2527_c0.gif.png,0
2528_c9.gif.png,9
2529_c1.gif.png,1
252_c9.gif.png,9
2530_c4.gif.png,4
2531_c0.gif.png,0
2532_c6.gif.png,6
2533_c3.gif.png,3
2534_c3.gif.png,3
2535_c6.gif.png,6
2536_c0.gif.png,0
2537_c4.gif.png,4
2538_c9.gif.png,9
2539_c7.gif.png,7
253_c5.gif.png,5
2540_c5.gif.png,5
2541_c1.gif.png,1
2542_c6.gif.png,6
2543_c8.gif.png,8
2544_c9.gif.png,9
2545_c5.gif.png,5
2546_c5.gif.png,5
2547_c7.gif.png,7
2548_c9.gif.png,9
2549_c3.gif.png,3
254_c7.gif.png,7
2550_c8.gif.png,8
2551_c3.gif.png,3
2552_c8.gif.png,8
2553_c1.gif.png,1
2554_c5.gif.png,5
2555_c3.gif.png,3
2556_c5.gif.png,5
2557_c0.gif.png,0
2558_c5.gif.png,5
2559_c5.gif.png,5
255_c7.gif.png,7
2560_c3.gif.png,3
2561_c8.gif.png,8
2562_c6.gif.png,6
2563_c7.gif.png,7
2564_c7.gif.png,7
2565_c7.gif.png,7
2566_c3.gif.png,3
2567_c7.gif.png,7
2568_c0.gif.png,0
2569_c5.gif.png,5
256_c2.gif.png,2
2570_c9.gif.png,9
2571_c0.gif.png,0
2572_c2.gif.png,2
2573_c5.gif.png,5
2574_c5.gif.png,5
2575_c3.gif.png,3
2576_c1.gif.png,1
2577_c7.gif.png,7
2578_c7.gif.png,7
2579_c8.gif.png,8
257_c8.gif.png,8
2580_c6.gif.png,6
2581_c5.gif.png,5
2582_c9.gif.png,9
2583_c3.gif.png,3
2584_c8.gif.png,8
2585_c9.gif.png,9
2586_c5.gif.png,5
2587_c3.gif.png,3
2588_c7.gif.png,7
2589_c9.gif.png,9
258_c2.gif.png,2
2590_c1.gif.png,1
2591_c7.gif.png,7
2592_c0.gif.png,0
2593_c0.gif.png,0
2594_c3.gif.png,3
2595_c7.gif.png,7
2596_c2.gif.png,2
2597_c5.gif.png,5
2598_c8.gif.png,8
2599_c1.gif.png,1
259_c6.gif.png,6
25_c0.gif.png,0
2600_c8.gif.png,8
2601_c6.gif.png,6
2602_c2.gif.png,2
2603_c9.gif.png,9
2604_c5.gif.png,5
2605_c7.gif.png,7
2606_c5.gif.png,5
2607_c7.gif.png,7
2608_c8.gif.png,8
2609_c6.gif.png,6
260_c8.gif.png,8
2610_c2.gif.png,2
2611_c5.gif.png,5
2612_c1.gif.png,1
2613_c4.gif.png,4
2614_c8.gif.png,8
2615_c4.gif.png,4
2616_c5.gif.png,5
2617_c8.gif.png,8
2618_c3.gif.png,3
2619_c0.gif.png,0
261_c5.gif.png,5
2620_c6.gif.png,6
2621_c2.gif.png,2
2622_c7.gif.png,7
2623_c3.gif.png,3
2624_c3.gif.png,3
2625_c2.gif.png,2
2626_c1.gif.png,1
2627_c0.gif.png,0
2628_c7.gif.png,7
2629_c3.gif.png,3
262_c7.gif.png,7
2630_c4.gif.png,4
2631_c0.gif.png,0
2632_c3.gif.png,3
2633_c9.gif.png,9
2634_c3.gif.png,3
2635_c2.gif.png,2
2636_c8.gif.png,8
2637_c9.gif.png,9
2638_c0.gif.png,0
2639_c3.gif.png,3
263_c7.gif.png,7
2640_c8.gif.png,8
2641_c0.gif.png,0
2642_c7.gif.png,7
2643_c6.gif.png,6
2644_c5.gif.png,5
2645_c4.gif.png,4
2646_c7.gif.png,7
2647_c3.gif.png,3
2648_c9.gif.png,9
2649_c0.gif.png,0
264_c9.gif.png,9
2650_c8.gif.png,8
2651_c6.gif.png,6
2652_c2.gif.png,2
2653_c5.gif.png,5
2654_c6.gif.png,6
2655_c1.gif.png,1
2656_c0.gif.png,0
2657_c0.gif.png,0
2658_c4.gif.png,4
2659_c4.gif.png,4
265_c1.gif.png,1
2660_c0.gif.png,0
2661_c1.gif.png,1
2662_c2.gif.png,2
2663_c3.gif.png,3
2664_c2.gif.png,2
2665_c7.gif.png,7
2666_c7.gif.png,7
2667_c8.gif.png,8
2668_c5.gif.png,5
2669_c2.gif.png,2
266_c8.gif.png,8
2670_c5.gif.png,5
2671_c7.gif.png,7
2672_c6.gif.png,6
2673_c9.gif.png,9
2674_c1.gif.png,1
2675_c4.gif.png,4
2676_c1.gif.png,1
2677_c6.gif.png,6
2678_c4.gif.png,4
2679_c2.gif.png,2
267_c1.gif.png,1
2680_c4.gif.png,4
2681_c3.gif.png,3
2682_c5.gif.png,5
2683_c4.gif.png,4
2684_c3.gif.png,3
2685_c9.gif.png,9
2686_c5.gif.png,5
2687_c0.gif.png,0
2688_c1.gif.png,1
2689_c5.gif.png,5
268_c8.gif.png,8
2690_c3.gif.png,3
2691_c8.gif.png,8
2692_c9.gif.png,9
2693_c1.gif.png,1
2694_c9.gif.png,9
2695_c7.gif.png,7
2696_c9.gif.png,9
2697_c5.gif.png,5
2698_c5.gif.png,5
2699_c2.gif.png,2
269_c0.gif.png,0
26_c7.gif.png,7
2700_c7.gif.png,7
2701_c4.gif.png,4
2702_c6.gif.png,6
2703_c0.gif.png,0
2704_c1.gif.png,1
2705_c1.gif.png,1
2706_c1.gif.png,1
2707_c0.gif.png,0
2708_c4.gif.png,4
2709_c4.gif.png,4
270_c3.gif.png,3
2710_c7.gif.png,7
2711_c6.gif.png,6
2712_c3.gif.png,3
2713_c0.gif.png,0
2714_c0.gif.png,0
2715_c4.gif.png,4
2716_c3.gif.png,3
2717_c0.gif.png,0
2718_c6.gif.png,6
2719_c1.gif.png,1
271_c0.gif.png,0
2720_c9.gif.png,9
2721_c6.gif.png,6
2722_c1.gif.png,1
2723_c3.gif.png,3
2724_c8.gif.png,8
2725_c1.gif.png,1
2726_c2.gif.png,2
2727_c5.gif.png,5
2728_c6.gif.png,6
2729_c2.gif.png,2
272_c1.gif.png,1
2730_c7.gif.png,7
2731_c3.gif.png,3
2732_c6.gif.png,6
2733_c0.gif.png,0
2734_c1.gif.png,1
2735_c9.gif.png,9
2736_c7.gif.png,7
2737_c6.gif.png,6
2738_c6.gif.png,6
2739_c8.gif.png,8
273_c9.gif.png,9
2740_c9.gif.png,9
2741_c2.gif.png,2
2742_c9.gif.png,9
2743_c5.gif.png,5
2744_c8.gif.png,8
2745_c3.gif.png,3
2746_c1.gif.png,1
2747_c0.gif.png,0
2748_c0.gif.png,0
2749_c7.gif.png,7
274_c9.gif.png,9
2750_c6.gif.png,6
2751_c6.gif.png,6
2752_c2.gif.png,2
2753_c1.gif.png,1
2754_c6.gif.png,6
2755_c9.gif.png,9
2756_c3.gif.png,3
2757_c1.gif.png,1
2758_c8.gif.png,8
2759_c6.gif.png,6
275_c4.gif.png,4
2760_c9.gif.png,9
2761_c0.gif.png,0
2762_c6.gif.png,6
2763_c0.gif.png,0
2764_c0.gif.png,0
2765_c0.gif.png,0
2766_c6.gif.png,6
2767_c3.gif.png,3
2768_c5.gif.png,5
2769_c9.gif.png,9
276_c1.gif.png,1
2770_c3.gif.png,3
2771_c4.gif.png,4
2772_c5.gif.png,5
2773_c5.gif.png,5
2774_c8.gif.png,8
2775_c5.gif.png,5
2776_c3.gif.png,3
2777_c0.gif.png,0
2778_c4.gif.png,4
2779_c0.gif.png,0
277_c8.gif.png,8
2780_c2.gif.png,2
2781_c9.gif.png,9
2782_c6.gif.png,6
2783_c8.gif.png,8
2784_c2.gif.png,2
2785_c3.gif.png,3
2786_c1.gif.png,1
2787_c2.gif.png,2
2788_c1.gif.png,1
2789_c1.gif.png,1
278_c2.gif.png,2
2790_c5.gif.png,5
2791_c6.gif.png,6
2792_c9.gif.png,9
2793_c8.gif.png,8
2794_c0.gif.png,0
2795_c6.gif.png,6
2796_c6.gif.png,6
2797_c5.gif.png,5
2798_c5.gif.png,5
2799_c3.gif.png,3
279_c1.gif.png,1
27_c4.gif.png,4
2800_c8.gif.png,8
2801_c6.gif.png,6
2802_c2.gif.png,2
2803_c1.gif.png,1
2804_c4.gif.png,4
2805_c5.gif.png,5
2806_c4.gif.png,4
2807_c3.gif.png,3
2808_c7.gif.png,7
2809_c8.gif.png,8
280_c2.gif.png,2
2810_c5.gif.png,5
2811_c0.gif.png,0
2812_c9.gif.png,9
2813_c3.gif.png,3
2814_c5.gif.png,5
2815_c1.gif.png,1
2816_c1.gif.png,1
2817_c0.gif.png,0
2818_c4.gif.png,4
2819_c4.gif.png,4
281_c9.gif.png,9
2820_c7.gif.png,7
2821_c0.gif.png,0
2822_c1.gif.png,1
2823_c7.gif.png,7
2824_c0.gif.png,0
2825_c1.gif.png,1
2826_c6.gif.png,6
2827_c1.gif.png,1
2828_c4.gif.png,4
2829_c5.gif.png,5
282_c7.gif.png,7
2830_c6.gif.png,6
2831_c6.gif.png,6
2832_c5.gif.png,5
2833_c7.gif.png,7
2834_c8.gif.png,8
2835_c4.gif.png,4
2836_c4.gif.png,4
2837_c7.gif.png,7
2838_c2.gif.png,2
2839_c5.gif.png,5
283_c5.gif.png,5
2840_c3.gif.png,3
2841_c7.gif.png,7
2842_c0.gif.png,0
2843_c7.gif.png,7
2844_c7.gif.png,7
2845_c9.gif.png,9
2846_c6.gif.png,6
2847_c4.gif.png,4
2848_c2.gif.png,2
2849_c8.gif.png,8
284_c9.gif.png,9
2850_c5.gif.png,5
2851_c7.gif.png,7
2852_c8.gif.png,8
2853_c3.gif.png,3
2854_c9.gif.png,9
2855_c5.gif.png,5
2856_c8.gif.png,8
2857_c9.gif.png,9
2858_c9.gif.png,9
2859_c8.gif.png,8
285_c2.gif.png,2
2860_c6.gif.png,6
2861_c2.gif.png,2
2862_c8.gif.png,8
2863_c9.gif.png,9
2864_c2.gif.png,2
2865_c3.gif.png,3
2866_c6.gif.png,6
2867_c1.gif.png,1
2868_c1.gif.png,1
2869_c8.gif.png,8
286_c6.gif.png,6
2870_c9.gif.png,9
2871_c3.gif.png,3
2872_c4.gif.png,4
2873_c0.gif.png,0
2874_c7.gif.png,7
2875_c9.gif.png,9
2876_c6.gif.png,6
2877_c4.gif.png,4
2878_c1.gif.png,1
2879_c4.gif.png,4
287_c4.gif.png,4
2880_c1.gif.png,1
2881_c3.gif.png,3
2882_c4.gif.png,4
2883_c9.gif.png,9
2884_c3.gif.png,3
2885_c1.gif.png,1
2886_c4.gif.png,4
2887_c7.gif.png,7
2888_c7.gif.png,7
2889_c4.gif.png,4
288_c1.gif.png,1
2890_c7.gif.png,7
2891_c2.gif.png,2
2892_c9.gif.png,9
2893_c3.gif.png,3
2894_c0.gif.png,0
2895_c8.gif.png,8
2896_c8.gif.png,8
2897_c8.gif.png,8
2898_c4.gif.png,4
2899_c0.gif.png,0
289_c5.gif.png,5
28_c0.gif.png,0
2900_c4.gif.png,4
2901_c4.gif.png,4
2902_c1.gif.png,1
2903_c5.gif.png,5
2904_c2.gif.png,2
2905_c8.gif.png,8
2906_c3.gif.png,3
2907_c4.gif.png,4
2908_c9.gif.png,9
2909_c5.gif.png,5
290_c8.gif.png,8
2910_c2.gif.png,2
2911_c8.gif.png,8
2912_c1.gif.png,1
2913_c5.gif.png,5
2914_c3.gif.png,3
2915_c7.gif.png,7
2916_c9.gif.png,9
2917_c4.gif.png,4
2918_c2.gif.png,2
2919_c5.gif.png,5
291_c2.gif.png,2
2920_c6.gif.png,6
2921_c3.gif.png,3
2922_c5.gif.png,5
2923_c9.gif.png,9
2924_c3.gif.png,3
2925_c5.gif.png,5
2926_c9.gif.png,9
2927_c3.gif.png,3
2928_c1.gif.png,1
2929_c9.gif.png,9
292_c9.gif.png,9
2930_c5.gif.png,5
2931_c3.gif.png,3
2932_c0.gif.png,0
2933_c6.gif.png,6
2934_c9.gif.png,9
2935_c8.gif.png,8
2936_c4.gif.png,4
2937_c0.gif.png,0
2938_c4.gif.png,4
2939_c9.gif.png,9
293_c2.gif.png,2
2940_c2.gif.png,2
2941_c9.gif.png,9
2942_c0.gif.png,0
2943_c1.gif.png,1
